enforcement_zone,hour,violation_count,avg_congestion_score,hourly_frequency_score,hourly_risk_score,recommended_time_window
"Dhobi Ghat, Chord Road, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",0,3,11.65,17.334471777910736,15.629130244537514,00:00 - 01:00
"Jakkur Road, Surabhi Layout, Yelahanka, Yelahanka Old Town, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",21,3,11.65,17.334471777910736,15.629130244537514,21:00 - 22:00
"9th Cross Road, Sterling Brook Side Apartment, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",21,2,19.95,13.737243868898855,15.601070708229196,21:00 - 22:00
"Marathahalli Underpass, Ashwath Nagar, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",9,2,19.95,13.737243868898855,15.601070708229196,09:00 - 10:00
"MBT Road, Devasandra, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",18,2,19.95,13.737243868898855,15.601070708229196,18:00 - 19:00
"6th Main Road, The Edge, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",20,2,19.945,13.737243868898855,15.599570708229198,20:00 - 21:00
"Lakshmi Layout Main Road, BN Ramaswamy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",19,2,19.945,13.737243868898855,15.599570708229198,19:00 - 20:00
"2nd Cross Road, Govinayakanahalli, Kumaraswamy Layout, Bengaluru, Karnataka. Pin-560111 (India)",20,2,19.77,13.737243868898855,15.547070708229196,20:00 - 21:00
"Mahakavi Kuvempu Road, Maruthi Extension, Kuvempu Ward, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560021, India",19,2,19.77,13.737243868898855,15.547070708229196,19:00 - 20:00
"Pattandur Agrahara Road, Shanders Springale Apartment, Pattandur Agrahara, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",10,2,19.77,13.737243868898855,15.547070708229196,10:00 - 11:00
"12th Cross Road, Neeladri Mahal, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",19,2,19.77,13.737243868898855,15.547070708229196,19:00 - 20:00
"E3 Street, Brigade Mayfair Apartment, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",19,2,19.77,13.737243868898855,15.547070708229196,19:00 - 20:00
"Mahakavi Kuvempu Road, Maruthi Extension, Prakash Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560021, India",19,2,19.77,13.737243868898855,15.547070708229196,19:00 - 20:00
"Hosa Road, Manjunatha Nagar, Parappana Agrahara, Bengaluru, Karnataka. Pin-560100 (India)",20,2,19.77,13.737243868898855,15.547070708229196,20:00 - 21:00
"Whitefield Main Road, Galaxy Orchid Park, Kannamangala, Bengaluru, Karnataka. Pin-560115 (India)",8,2,19.77,13.737243868898855,15.547070708229196,08:00 - 09:00
"2nd Main Road, SJR Spencer, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",20,2,19.77,13.737243868898855,15.547070708229196,20:00 - 21:00
"Thanisandra Main Road, Thanisandra Circle, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)",18,2,19.77,13.737243868898855,15.547070708229196,18:00 - 19:00
"Electronics City Phase 2 Road, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",20,2,19.77,13.737243868898855,15.547070708229196,20:00 - 21:00
"VP Deenadayalu Naidu Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",19,2,19.77,13.737243868898855,15.547070708229196,19:00 - 20:00
"1st Cross Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",7,2,19.77,13.737243868898855,15.547070708229196,07:00 - 08:00
"Shell Select, Chord Road, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",8,2,19.77,13.737243868898855,15.547070708229196,08:00 - 09:00
"Sri Sri Sri Tiruchi Mahaswamiji Road, Srinivasapura Cross, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",20,2,19.77,13.737243868898855,15.547070708229196,20:00 - 21:00
"B.V.K. Iyengar Road, Balepet, Chikkapete, Chickpete, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560053, India",5,3,11.306666666666667,17.334471777910736,15.526130244537514,05:00 - 06:00
"Basavanapura Road, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2,3,11.306666666666667,17.334471777910736,15.526130244537514,02:00 - 03:00
"Palace Cross Road, Embassy Habitat, Abshot Layout, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",4,3,11.299999999999999,17.334471777910736,15.524130244537513,04:00 - 05:00
"4th Main Road, Samvriddhi Gardenia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",5,3,11.296666666666667,17.334471777910736,15.523130244537514,05:00 - 06:00
"Bhoopasandra Main Road, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2,3,11.296666666666667,17.334471777910736,15.523130244537514,02:00 - 03:00
"ITPL Main Road, KSSIDC Industrial Estate, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",21,3,11.296666666666667,17.334471777910736,15.523130244537514,21:00 - 22:00
"3rd Main Road, Evergreen Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",21,2,19.595,13.737243868898855,15.494570708229197,21:00 - 22:00
"Doddaballapur Main Road, Sector B, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",7,1,31.42,8.667235888955368,15.493065122268757,07:00 - 08:00
"Gunjurupalya Road, Sapthagiri Nirvana, Gunjur, Bengaluru, Karnataka. Pin-560087 (India)",20,1,31.42,8.667235888955368,15.493065122268757,20:00 - 21:00
"100 Feet Road, 3rd Block, Sir MV Layout, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560056, India",8,1,31.42,8.667235888955368,15.493065122268757,08:00 - 09:00
"5th Main Road, SV Jasmine, BCMC Layout, Raghuvanahalli, Bengaluru, Karnataka. Pin-560062 (India)",8,1,31.42,8.667235888955368,15.493065122268757,08:00 - 09:00
"Baptist Hospital, Bellary Road, Anand Nagar Colony, Hebbal, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560024, India",23,1,31.42,8.667235888955368,15.493065122268757,23:00 - 00:00
"Devasandra Main Road, KR Puram, K.R Pura, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560036, India",7,1,31.42,8.667235888955368,15.493065122268757,07:00 - 08:00
"27th Cross Road, Haralukunte Village, Bengaluru, Karnataka. Pin-560102 (India)",6,3,11.18,17.334471777910736,15.488130244537514,06:00 - 07:00
"3rd Main Road, Vijay Shree Layout, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",23,3,11.07,17.334471777910736,15.455130244537514,23:00 - 00:00
"Outer Ring Road, Goragunte Palya, Peenya, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560022, India",3,3,11.07,17.334471777910736,15.455130244537514,03:00 - 04:00
"Hebbal Flyover, Khaneshumaari, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",3,3,11.07,17.334471777910736,15.455130244537514,03:00 - 04:00
"2nd Main Road, Vinoba Nagar, Kadugondanahalli, Bengaluru, Karnataka. Pin-560045 (India)",4,3,11.063333333333333,17.334471777910736,15.453130244537514,04:00 - 05:00
"253, Sampige Road, Sadashivanagar, Sadashiva Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",2,3,11.063333333333333,17.334471777910736,15.453130244537514,02:00 - 03:00
"Road Number 10, Embassy Crest, EPIP Zone Phase 1, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",1,3,11.063333333333333,17.334471777910736,15.453130244537514,01:00 - 02:00
"Rayasandra Main Road, Rayasandra Circle, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)",6,3,11.063333333333333,17.334471777910736,15.453130244537514,06:00 - 07:00
"Raja Mayura Varma Ward, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560079, India",6,3,11.063333333333333,17.334471777910736,15.453130244537514,06:00 - 07:00
"4th Main Road, Dasappa Layout, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",21,3,11.063333333333333,17.334471777910736,15.453130244537514,21:00 - 22:00
"1st Cross Road, Gopalan Grand Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",6,3,10.953333333333333,17.334471777910736,15.420130244537514,06:00 - 07:00
"Orion Mall, 26/1, Dr. Rajkumar Road, Subramanya Nagar 2nd Stage, Subrahmanya Nagar, Subramanyanagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560055, India",7,3,10.953333333333333,17.334471777910736,15.420130244537514,07:00 - 08:00
"Bellary Road, Nyayagrama, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",23,3,10.953333333333333,17.334471777910736,15.420130244537514,23:00 - 00:00
"Somasundarapalya Main Road, Haralukunte Village, Bengaluru, Karnataka. Pin-560102 (India)",6,3,10.950000000000001,17.334471777910736,15.419130244537515,06:00 - 07:00
"A Type Quarters Street, Sri Ramakrishnappa Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",7,3,10.950000000000001,17.334471777910736,15.419130244537515,07:00 - 08:00
"1st Main Road, Vinayaka Layout, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",6,3,10.943333333333333,17.334471777910736,15.417130244537514,06:00 - 07:00
"MS Ramaiah Road, Sundara Nagar, Gokula, Bengaluru, Karnataka. Pin-560054 (India)",3,3,10.943333333333333,17.334471777910736,15.417130244537514,03:00 - 04:00
"Bannerghatta Main Road, Pride Regalia Apartment, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",5,3,10.943333333333333,17.334471777910736,15.417130244537514,05:00 - 06:00
"Kaadubeesanahalli, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",20,1,31.07,8.667235888955368,15.388065122268756,20:00 - 21:00
"Bellahalli Main Road, Kogilu, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",8,1,31.07,8.667235888955368,15.388065122268756,08:00 - 09:00
"Netaji Road, Weave, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",22,3,10.709999999999999,17.334471777910736,15.347130244537514,22:00 - 23:00
"4th B Main Road, Sradha Brindavan, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",1,3,10.709999999999999,17.334471777910736,15.347130244537514,01:00 - 02:00
"8th Main Road, Ganesh Block, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",21,2,19.075,13.737243868898855,15.338570708229195,21:00 - 22:00
"Central Road, Sri M Vishweshwaraiah Circle, KR Puram, Bengaluru, Karnataka. Pin-560016 (India)",6,2,19.07,13.737243868898855,15.337070708229197,06:00 - 07:00
"6th Cross Road, Cabinet Layout, Block 2, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",5,2,19.065,13.737243868898855,15.335570708229197,05:00 - 06:00
"15th Main Road, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",7,2,19.065,13.737243868898855,15.335570708229197,07:00 - 08:00
"Hasya Chakravarti Narasimha Raju Road, Srikanteswara Nagar, Bengaluru, Karnataka. Pin-560096 (India)",21,2,19.065,13.737243868898855,15.335570708229197,21:00 - 22:00
"12th Cross Road, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)",20,2,19.064999999999998,13.737243868898855,15.335570708229195,20:00 - 21:00
"Outer Ring Road, Iblur, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",20,2,19.064999999999998,13.737243868898855,15.335570708229195,20:00 - 21:00
"80 Feet Road, Jayanthi Nagar Circle, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)",20,2,19.06,13.737243868898855,15.334070708229195,20:00 - 21:00
"Hemansa Road, HMR Layout, Gokula Extension, Bengaluru, Karnataka. Pin-560054 (India)",19,2,19.06,13.737243868898855,15.334070708229195,19:00 - 20:00
"3rd Cross Road, Flower Garden, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",18,2,19.06,13.737243868898855,15.334070708229195,18:00 - 19:00
"Haines Road, Elegant Springdale, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",23,3,10.6,17.334471777910736,15.314130244537514,23:00 - 00:00
"1st Cross Road, Muthukurappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",5,3,10.6,17.334471777910736,15.314130244537514,05:00 - 06:00
"Sri Muneshwara Temple Road, RK Layout 2nd Stage, Padmanabhanagar, Bengaluru, Karnataka. Pin-560070 (India)",21,3,10.6,17.334471777910736,15.314130244537514,21:00 - 22:00
"Sirur Park B Road, Mill Corner Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",5,3,10.6,17.334471777910736,15.314130244537514,05:00 - 06:00
"Hosur Road, Maha Ligeshwara Layout, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",6,3,10.6,17.334471777910736,15.314130244537514,06:00 - 07:00
"Horamavu Main Road, Amar Regency Layout, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",23,3,10.6,17.334471777910736,15.314130244537514,23:00 - 00:00
"9th Cross Road, Block C, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",22,3,10.6,17.334471777910736,15.314130244537514,22:00 - 23:00
"New Horizon College of Engineering, New Horizon College Road, Devarabeesanahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",0,3,10.6,17.334471777910736,15.314130244537514,00:00 - 01:00
"9th Main Road, Telecom Layout, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",5,3,10.6,17.334471777910736,15.314130244537514,05:00 - 06:00
"2nd B Cross Road, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",5,3,10.6,17.334471777910736,15.314130244537514,05:00 - 06:00
"17th A Main Road, Kottalapalya, Bengaluru, Karnataka. Pin-560095 (India)",0,3,10.6,17.334471777910736,15.314130244537514,00:00 - 01:00
"Yulu, New Horizon College Road, Devarabeesanahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",0,3,10.59,17.334471777910736,15.311130244537514,00:00 - 01:00
"Kasthuri Nagar Main Road, Rakesh Fantasy Garden Doctors Layout, Kasturi Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",22,3,10.59,17.334471777910736,15.311130244537514,22:00 - 23:00
"10th A Main Road, Block C, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",5,3,10.59,17.334471777910736,15.311130244537514,05:00 - 06:00
"2nd Main Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2,3,10.59,17.334471777910736,15.311130244537514,02:00 - 03:00
"6th Cross Road, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",21,3,10.59,17.334471777910736,15.311130244537514,21:00 - 22:00
"4th Cross Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2,3,10.59,17.334471777910736,15.311130244537514,02:00 - 03:00
"5th Cross Road, Gopalapuram, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",21,3,10.59,17.334471777910736,15.311130244537514,21:00 - 22:00
"Springfield Apartments, Haralur, Kasavanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560103, India",0,3,10.59,17.334471777910736,15.311130244537514,00:00 - 01:00
"Yelahanka Road, 1st Stage, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",0,3,10.59,17.334471777910736,15.311130244537514,00:00 - 01:00
"1st Main Road, Selvam Industrial Estate, Vijaya Nagar North, Bengaluru, Karnataka. Pin-560079 (India)",22,3,10.59,17.334471777910736,15.311130244537514,22:00 - 23:00
"4th Main Road, Jaladarshini Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",22,3,10.59,17.334471777910736,15.311130244537514,22:00 - 23:00
"SH 39, Havanoor Extension, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",6,3,10.59,17.334471777910736,15.311130244537514,06:00 - 07:00
"4th Cross Road, Sri Kodanda Rama Swamy Circle, Padarayanapura, Bengaluru, Karnataka. Pin-560026 (India)",21,3,10.59,17.334471777910736,15.311130244537514,21:00 - 22:00
"7th Cross Road, Ex Serviceman Layout, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)",2,3,10.59,17.334471777910736,15.311130244537514,02:00 - 03:00
"5th A Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",1,3,10.59,17.334471777910736,15.311130244537514,01:00 - 02:00
"CMR Road, Prestige North Point, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)",7,3,10.59,17.334471777910736,15.311130244537514,07:00 - 08:00
"6th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",21,3,10.59,17.334471777910736,15.311130244537514,21:00 - 22:00
"Palace Road, Krishna Glade Apartment, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",7,3,10.59,17.334471777910736,15.311130244537514,07:00 - 08:00
"3rd Main Road, Ramesh Babu Circle, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",22,3,10.59,17.334471777910736,15.311130244537514,22:00 - 23:00
"Mia by Tanishq, Service Road, MSR Layout, Munnenkolalu, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",2,3,10.59,17.334471777910736,15.311130244537514,02:00 - 03:00
"12th Cross Road, Mahalakshmi Layout, Mahalakshmipuram, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560086, India",22,3,10.59,17.334471777910736,15.311130244537514,22:00 - 23:00
"Kuvempu Road, Vijay Shree Layout, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",22,3,10.59,17.334471777910736,15.311130244537514,22:00 - 23:00
"East Park Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",4,3,10.59,17.334471777910736,15.311130244537514,04:00 - 05:00
"Veerasandra Gollahalli Main Road, Gopalan Lake Front, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",3,3,10.59,17.334471777910736,15.311130244537514,03:00 - 04:00
"MBT Road, Sri Bhaktha Kanakadasa Circle, Babusapalya, Bengaluru, Karnataka. Pin-560043 (India)",3,3,10.59,17.334471777910736,15.311130244537514,03:00 - 04:00
"Amruth Nagar Main Road, Prestige Falcon City, Anjanadri Layout, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)",7,3,10.59,17.334471777910736,15.311130244537514,07:00 - 08:00
"1st Anjaneya Temple Street, Krishna Block, Malleshwaram, Bengaluru, Karnataka. Pin-560020 (India)",21,3,10.59,17.334471777910736,15.311130244537514,21:00 - 22:00
"Neelasandra Road, Muthappa Garden, Viveka Nagar, Bengaluru, Karnataka. Pin-560047 (India)",4,3,10.59,17.334471777910736,15.311130244537514,04:00 - 05:00
"7th Cross Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",18,2,18.89,13.737243868898855,15.283070708229197,18:00 - 19:00
"Kudlu Road, Sumo Sonnet Apartment, Kudlu, Bengaluru, Karnataka. Pin-560068 (India)",20,2,18.89,13.737243868898855,15.283070708229197,20:00 - 21:00
"Puttappana Gudi Veedhi, Puttappana Gudi Bidi, Devanahalli, Karnataka. Pin-562110 (India)",0,1,30.72,8.667235888955368,15.283065122268756,00:00 - 01:00
"Sahakaranagara, Rajiv Gandhi Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560092, India",4,1,30.72,8.667235888955368,15.283065122268756,04:00 - 05:00
"Outer Ring Road, Roshni Tech Hub, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",0,1,30.72,8.667235888955368,15.283065122268756,00:00 - 01:00
"8th C Main Road, Block 3J, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",21,1,30.71,8.667235888955368,15.280065122268756,21:00 - 22:00
"Sarovar Portico, 39/5, Doddanekkundi Main Road, Ferns Habitat, Doddanekundi, Dodda Nekkundi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",2,1,30.71,8.667235888955368,15.280065122268756,02:00 - 03:00
